Cadena,Unidad de Negocio,Descripción Producto,Cód. Interno,Cód. Cadena,costo_Fabricación,Precio_Venta_Distribuidor,Mg_Declarado,Un_Semana_1 ,Un_Semana_2,Un_Semana_3,Un_Semana_4,Un_Semana_5,Un_Semana_6,Un_Semana_7,Un_Semana_8,Un_Semana_9,Un_Semana_10,Un_Semana_11,Un_Semana_12,Un_Semana_13,Un_Semana_14,Un_Semana_15,Un_Semana_16,Un_Semana_17,Un_Semana_18,Un_Semana_19,Un_Semana_20,Un_Semana_21,Un_Semana_22,Un_Semana_23,Un_Semana_24,Un_Semana_25,Un_Semana_26,Un_Semana_27,Un_Semana_28,Un_Semana_29,Un_Semana_30,Venta_Retail_sem_1 ,Venta_Retail_sem_2,Venta_Retail_sem_3,Venta_Retail_sem_4,Venta_Retail_sem_5,Venta_Retail_sem_6,Venta_Retail_sem_7,Venta_Retail_sem_8,Venta_Retail_sem_9,Venta_Retail_sem_10,Venta_Retail_sem_11,Venta_Retail_sem_12,Venta_Retail_sem_13,Venta_Retail_sem_14,Venta_Retail_sem_15,Venta_Retail_sem_16,Venta_Retail_sem_17,Venta_Retail_sem_18,Venta_Retail_sem_19,Venta_Retail_sem_20,Venta_Retail_sem_21,Venta_Retail_sem_22,Venta_Retail_sem_23,Venta_Retail_sem_24,Venta_Retail_sem_25,Venta_Retail_sem_26,Venta_Retail_sem_27,Venta_Retail_sem_28,Venta_Retail_sem_29,Venta_Retail_sem_30,Con_sem_1,Con_sem_2,Con_sem_3,Con_sem_4,Con_sem_5,Con_sem_6,Con_sem_7,Con_sem_8,Con_sem_9,Con_sem_10,Con_sem_11,Con_sem_12,Con_sem_13,Con_sem_14,Con_sem_15,Con_sem_16,Con_sem_17,Con_sem_18,Con_sem_19,Con_sem_20,Con_sem_21,Con_sem_22,Con_sem_23,Con_sem_24,Con_sem_25,Con_sem_26,Con_sem_27,Con_sem_28,Con_sem_29,Con_sem_30
La Polar,Colchones,DIVAN ORTOPEDIC BLACK RESPALDO VILLARRICA GRIS,780642774391-8,27083447,188833.66999999998,281001.00840336137,0.32799646850754455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341990.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66940.760000000068,0,0,0,0,0,0,0,0,0
Easy,Colchones,DIVAN ORTOPEDIC BLACK RESPALDO VILLARRICA GRIS,780642774391-8,1401097,188833.66999999998,281001.00840336137,0.32799646850754455,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,359990.47,0,0,0,329990.57,295792.34999999998,329990.57,0,0,0,0,0,0,0,0,0,0,0,359990.47,0,0,0,0,0,0,0,0,0,0,0,80402.900000000023,0,0,0,57966.000000000029,32389.180000000022,57966.000000000029,0,0,0,0,0,0,0,0,0,0,0,80402.900000000023,0,0,0,0,0
Paris,Colchones,DIVAN ORTOPEDIC BLACK RESPALDO VILLARRICA GRIS,780642774391-8,528631999,188833.66999999998,281001.00840336137,0.32799646850754455,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,384990,699979,349990,0,0,332991,0,0,369990,0,0,0,0,0,0,0,0,0,369990,0,0,0,0,0,0,0,0,0,0,0,99100.027478991658,145846.36588235304,72923.556890756357,0,0,60210.019075630291,0,0,87881.540084033681,0,0,0,0,0,0,0,0,0,87881.540084033681,0,0,0,0
La Polar,Colchones,DIVAN ORTOPEDIC BLACK RESPALDO VILLARRICA MOSTAZA,780642767873-9,27483062,188790.06,281001.00840336137,0.32815166368014476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359990.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80446.510000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paris,Colchones,Divan Ortopedic Black Set Olmo,780642761538-3,579809999,187982.81,281001.00840336137,0.33102442917158115,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349990,0,0,0,0,0,0,349990,0,0,629982,0,0,369990,0,369990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73774.416890756343,0,0,0,0,0,0,73774.416890756343,0,0,95197.388403361372,0,0,88732.400084033667,0,88732.400084033667,0,0,0,0,0,0,0,0,0,0,0,0
Ripley,Colchones,Divan Ortopedic Black Set Olmo,780642761538-3,37423814,187982.81,281001.00840336137,0.33102442917158115,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,324990.19,324990.19,379989.61,329990.57,0,0,0,0,0,0,0,0,639979.62,0,0,0,0,0,0,0,0,959969.43,0,0,0,0,0,0,0,0,55077.080000000016,55077.080000000016,96211.100000000035,58816.860000000015,0,0,0,0,0,0,0,0,102674.60000000003,0,0,0,0,0,0,0,0,154011.90000000014,0,0,0,0,0,0,0,0
Walmart,Colchones,Divan Ortopedic Black Set Olmo,780642761538-3,689876,187982.81,281001.00840336137,0.33102442917158115,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408158.1,408158.1,0,429578.1,0,429578.1,0,0,421248.1,0,571188.1,1131654.3,0,418868.1,418868.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117278.28999999998,117278.28999999998,0,133298.28999999998,0,133298.28999999998,0,0,127068.28999999998,0,239208.29000000004,282414.87000000023,0,125288.28999999998,125288.28999999998,0,0,0,0,0
Easy,Colchones,Divan Ortopedic Black Set Olmo,780642761538-3,1251313,187982.81,281001.00840336137,0.33102442917158115,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,739980.08,0,0,0,0,0,0,0,0,339988.95,0,0,0,0,0,0,0,0,0,0,0,0,0,359990.47,0,0,0,0,0,0,177464.86,0,0,0,0,0,0,0,0,66294.640000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,81253.760000000009,0,0,0
Hites,Colchones,Divan Ortopedic Black Set Olmo,780642761538-3,793213001,187982.81,281001.00840336137,0.33102442917158115,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51337.442100840359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Polar,Colchones,Divan Ortopedic Black Set Olmo,780642761538-3,21369373,187982.81,281001.00840336137,0.33102442917158115,0,1,-1,0,0,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,323990.59000000003,-349988.52,0,0,0,0,0,0,0,-318490.40999999997,0,359990.47,0,0,379989.61,0,0,0,341990.53,0,0,0,0,0,0,0,323990.59000000003,0,0,0,54329.480000000069,-73773.31,0,0,0,0,0,0,0,-50215.899999999994,0,81253.760000000009,0,0,96211.100000000035,0,0,0,67791.620000000054,0,0,0,0,0,0,0,54329.480000000069,0,0
Abcdin,Colchones,Box Americano Excellence Plus 2P Bn New Villarrica S/T,780642762627-3,22340832,186898.11,281001.00840336137,0.33488455766778563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359990.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82338.460000000021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Polar,Colchones,Box Americano Excellence Plus 2P Bn New Villarrica S/T,780642762627-3,22340832,186898.11,281001.00840336137,0.33488455766778563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,299989.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359990.47,0,0,0,0,0,0,0,37463.770000000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82338.460000000021,0,0,0,0,0,0
Paris,Colchones,Box Americano Excellence Plus 2P Bn New Villarrica S/T,780642762627-3,831934999,186898.11,281001.00840336137,0.33488455766778563,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349990,0,0,0,0,384990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74859.116890756355,0,0,0,0,101035.58747899166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Polar,Colchones,CAMA EUROPEA EXCELLENCE 2P BN SET GALES GRIS,780642774423-6,27729347,186265.09000000003,281001.00840336137,0.33713728979709989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369990.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90450.149999999965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falabella,Colchones,BA Excellence Plus 2P Bd Set Mica S/T,780642761778-3,7749128,183868.71,281001.00840336137,0.3456653018978969,0,0,0,0,1,0,0,1,0,1,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359990,0,0,359990,0,359990,0,359990,-359990,0,0,0,0,377082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85367.508487394982,0,0,85367.508487394982,0,85367.508487394982,0,85367.508487394982,-85367.508487394982,0,0,0,0,98150.600924369792,0,0,0,0,0,0,0,0,0,0,0,0
Sodimac,Colchones,Ba Excellence Plus 2P Bd Stylo St,780642764737-7,6663338,183689.19999999998,281001.00840336137,0.346304125228176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39417.346218487422,0,0,0,0,0,0
Paris,Colchones,Ba Excellence Plus 2P Bd Stylo St,780642764737-7,224954999,183689.19999999998,281001.00840336137,0.346304125228176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93026.010084033682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnsons,Colchones,CAMA EUROPEA EXCELLENCE 2P BN MUNICH GRIS,780642774422-9,715750999,182534.17,281001.00840336137,0.35041453752371476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79971.703949579824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ripley,Colchones,Box Spring New Ortopedic B5 Bk 1.5P New Torino Choc S/T,780642762780-5,37722080,182495.21000000002,281001.00840336137,0.35055318471299479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359990.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86741.359999999986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hites,Colchones,Box Spring New Ortopedic B5 Bk 1.5P New Torino Choc S/T,780642762780-5,810594001,182495.21000000002,281001.00840336137,0.35055318471299479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101698.99168067228,0,0,0,0,0,0,0,0,0,0,0
Paris,Colchones,Box Spring New Ortopedic B5 Bk 1.5P New Torino Choc S/T,780642762780-5,832144999,182495.21000000002,281001.00840336137,0.35055318471299479,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79262.01689075632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sodimac,Colchones,Camaspa Bsmart 1.5P,780642763495-7,6480276,181566.24,281001.00840336137,0.35385911590974889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613429,0,0,304193,0,304025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95650.553613445431,0,0,45939.449075630284,0,45813.802016806731,0
La Polar,Colchones,Cama Europea New Ortopedic King,780642760088-4,20998792,175749.78000000003,281001.00840336137,0.37455818753603559,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,719980.94,0,359990.47,0,0,359990.47,0,349989.71,0,0,0,0,0,0,0,349989.71,314990.62,0,0,0,349989.71,0,0,0,0,0,0,0,0,0,186973.57999999996,0,93486.789999999979,0,0,93486.789999999979,0,86007.23000000004,0,0,0,0,0,0,0,86007.23000000004,59831.439999999973,0,0,0,86007.23000000004,0,0,0,0
Ripley,Colchones,Cama Europea New Ortopedic King,780642760088-4,37222228,175749.78000000003,281001.00840336137,0.37455818753603559,0,1,0,1,1,1,0,0,1,3,0,0,0,1,0,0,3,1,0,0,1,0,2,0,0,1,0,1,0,0,0,329990.57,0,359990.47,329990.57,369990.04,0,0,319989.81,1064970.27,0,0,0,399989.94,0,0,1019970.42,339990.14,0,0,349989.71,0,659979.94999999995,0,0,319989.81,0,319989.81,0,0,0,71049.889999999985,0,93486.789999999979,71049.889999999985,100965.45999999996,0,0,63570.329999999987,269241.02999999991,0,0,0,123402.35999999999,0,0,235585.68000000005,78528.559999999969,0,0,86007.23000000004,0,142098.88999999996,0,0,63570.329999999987,0,63570.329999999987,0,0
Abcdin,Colchones,Cama Europea New Ortopedic King,780642760088-4,20998792,175749.78000000003,281001.00840336137,0.37455818753603559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349989.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86007.23000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Easy,Colchones,Box Spring N Ortopedic B5 Black 2P Bd Pl,780642760218-5,1235217,173055.32,281001.00840336137,0.38414697874824461,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359990.47,0,0,359990.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96181.25,0,0,96181.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ripley,Colchones,Box Spring N Ortopedic B5 Black 2P Bd Pl,780642760218-5,37222113,173055.32,281001.00840336137,0.38414697874824461,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,359990.47,0,0,0,0,0,0,0,359990.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348337.99,0,0,0,0,0,0,96181.25,0,0,0,0,0,0,0,96181.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87466.37,0,0,0,0,0,0
Hites,Colchones,BS New Ortopedic B5 Black 2P Bn Legno S/T,780642761365-5,793227001,169841.3,281001.00840336137,0.3955847312967567,0,0,3,0,0,-1,6,-1,0,0,1,2,0,1,0,0,1,0,1,0,0,2,3,1,0,1,2,0,0,0,0,0,959970,0,0,-319990,1839940,-319990,0,0,359990,639980,20000,319990,0,0,319990,0,329990,0,0,649980,944970,314990,0,314990,629980,0,0,0,0,0,208436.85630252113,0,0,-69478.952100840368,357041.77983193297,-69478.952100840368,0,0,99394.918487394985,138957.90420168074,14957.983193277312,69478.952100840368,0,0,69478.952100840368,0,76957.94369747903,0,0,146436.89579831943,197218.3689075631,65739.456302521052,0,65739.456302521052,131478.9126050421,0,0,0
Walmart,Colchones,BS New Ortopedic B5 Black 2P Bn Legno S/T,780642761365-5,689890,169841.3,281001.00840336137,0.3955847312967567,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,403398.1,0,403398.1,0,0,465278.1,0,0,885336.2,442668.1,0,415298.1,0,0,0,0,412918.1,0,0,0,0,0,0,0,0,0,0,0,0,0,131859.79999999999,0,131859.79999999999,0,0,178139.8,0,0,322459.59999999998,161229.79999999999,0,140759.79999999999,0,0,0,0,138979.79999999999,0,0,0
Easy,Colchones,BS New Ortopedic B5 Black 2P Bn Legno S/T,780642761365-5,1251329,169841.3,281001.00840336137,0.3955847312967567,0,-1,0,1,1,1,0,0,0,0,3,14,9,2,0,0,0,0,1,0,1,10,1,0,-1,1,0,1,2,0,0,289989.90999999997,0,339990.14,339990.14,339990.14,0,0,0,0,869969.73,3972861.41,2638908.2999999998,579979.81999999995,0,0,0,0,319989.81,0,329989.38,3019905.84,349990.9,0,-269991.96000000002,349990.9,0,339990.14,679980.28,0,0,386724.51,0,84437.040000000008,84437.040000000008,84437.040000000008,0,0,0,0,141125.73000000004,593521.51000000071,445065.60000000009,94083.82,0,0,0,0,69478.810000000027,0,76957.48000000001,560172.04,91916.600000000064,0,-32085.46000000005,91916.600000000064,0,84437.040000000008,168874.08000000002,0
Paris,Colchones,BS New Ortopedic B5 Black 2P Bn Legno S/T,780642761365-5,579550999,169841.3,281001.00840336137,0.3955847312967567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,379990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719980,0,669980,334990,0,0,0,0,0,114352.90168067231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198789.83697478997,0,161394.87899159669,80697.439495798346,0,0
Ripley,Colchones,BS New Ortopedic B5 Black 2P Bn Legno S/T,780642761365-5,37402902,169841.3,281001.00840336137,0.3955847312967567,2,1,0,0,0,1,0,2,1,0,1,1,1,1,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,702173.78,349989.71,0,0,0,359990.47,0,719980.94,359990.47,0,379989.61,329990.57,359990.47,409989.51,0,0,379989.61,0,0,-79998.94,659981.14,1289960,0,0,0,0,0,0,0,0,185472.58000000007,91915.710000000079,0,0,0,99395.270000000019,0,198790.54000000004,99395.270000000019,0,114352.61000000004,76958.370000000024,99395.270000000019,136789.51,0,0,114352.61000000004,0,0,-59831.14,153916.74000000005,285394.80000000005,0,0,0,0,0,0,0,0
Hites,Colchones,BS New Ortopedic B5 Black 2P Bn Legno S/T,780642761365-5,793227997,169841.3,281001.00840336137,0.3955847312967567,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10693.594117647037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ripley,Colchones,Cama Europea Ortopedic Advance 2P Bd + Al,780642759990-4,37222878,169176.44,281001.00840336137,0.39795077262798784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314989.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66403.890000000014,0,0,0
Paris,Colchones,Ce Anatomic 2P Bn Resp New Torino,780642764769-8,437666999,169092.76,281001.00840336137,0.39824856515362844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92664.466890756332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ripley,Colchones,Cama Europea New Ortopedic 2P Bd Pl,780642760098-3,37222236,168217.33000000002,281001.00840336137,0.40136396322630497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389990.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123456.14000000001,0,0,0,0,0,0,0,0,0
Falabella,Colchones,CAMA EUROPEA ORTOPEDIC 2P BN RESPALDO DUBLIN OLIVO,780642767676-6,17082376,167539.87,281001.00840336137,0.40377484425427468,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389990,0,419990,0,439990,-419990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124133.32327731093,0,146570.29806722689,0,161528.28126050421,-146570.29806722689,0,0,0,0,0,0,0,0,0,0,0,0
Sodimac,Colchones,Ce Ortopedic 2P Bn Resp Dub,780642764783-4,6662552,167253.81999999998,281001.00840336137,0.40479281213141988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,355454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281913,0,0,0,0,98589.927899159695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43588.675798319338,0,0
Ripley,Colchones,Ce Ortopedic 2P Bn Resp Dub,780642764783-4,38565106,167253.81999999998,281001.00840336137,0.40479281213141988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339990.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87024.520000000019,0,0,0,0
Paris,Colchones,Ce Ortopedic 2P Bn Resp Dub,780642764783-4,225692999,167253.81999999998,281001.00840336137,0.40479281213141988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181527.82218487404,0,0,0,0
Falabella,Colchones,CAMA EUROPEA ORTOPEDIC 2P BN RESPALDO DUBLIN NEGRO,780642767494-6,17082289,167197.76999999999,281001.00840336137,0.404992277607784,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,189518,0,0,0,0,0,389990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349990,0,0,0,0,0,0,0,-25457.417058823514,0,0,0,0,0,124475.42327731094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94559.456890756352,0,0,0
Sodimac,Colchones,CAMA EUROPEA ORTOPEDIC 2P BN RESPALDO DUBLIN NEGRO,780642767494-6,752918X,167197.76999999999,281001.00840336137,0.404992277607784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paris,Colchones,CAMA EUROPEA ORTOPEDIC 2P BN RESPALDO DUBLIN NEGRO,780642767494-6,681347999,167197.76999999999,281001.00840336137,0.404992277607784,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379990,0,0,0,0,0,0,0,0,0,334990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116996.43168067231,0,0,0,0,0,0,0,0,0,83340.969495798345,0,0,0,0,0,0
Sodimac,Colchones,CAMA EUROPEA ORTOPEDIC 2P BN RESPALDO DUBLIN MOSTAZA,780642767911-8,7527489,166025.56,281001.00840336137,0.4091638284739551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falabella,Colchones,CAMA EUROPEA ORTOPEDIC 2P BN RESPALDO DUBLIN ALPINO,780642768093-0,17082318,166000.72999999998,281001.00840336137,0.40925219114617861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95756.49689075636,0,0,0,0,0,0
Paris,Colchones,CAMA EUROPEA ORTOPEDIC 2P BN RESPALDO DUBLIN GRIS,780642774471-7,715949999,165747.54999999999,281001.00840336137,0.41015318435413384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155841.60966386559,0,0,0,0,0,0,0,0
